"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","N8A","2021A0011N8A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1089.3","5486","","","","0"
"2021","N8H","2021A0011N8H","Population, 2021","","0","units","0","","1090.1","27530","","","","0"
"2021","N8H","2021A0011N8H","Total private dwellings, 2021","","0","units","0","","1090.2","10486","","","","0"
"2021","N8H","2021A0011N8H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1090.3","9868","","","","0"
"2021","N8M","2021A0011N8M","Population, 2021","","0","units","0","","1091.1","11819","","","","0"
"2021","N8M","2021A0011N8M","Total private dwellings, 2021","","0","units","0","","1091.2","4755","","","","0"
"2021","N8M","2021A0011N8M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1091.3","4624","","","","0"
"2021","N8N","2021A0011N8N","Population, 2021","","0","units","0","","1092.1","24534","","","","0"
"2021","N8N","2021A0011N8N","Total private dwellings, 2021","","0","units","0","","1092.2","9580","","","","0"
"2021","N8N","2021A0011N8N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1092.3","9405","","","","0"
"2021","N8P","2021A0011N8P","Population, 2021","","0","units","0","","1093.1","14603","","","","0"
"2021","N8P","2021A0011N8P","Total private dwellings, 2021","","0","units","0","","1093.2","5536","","","","0"
"2021","N8P","2021A0011N8P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1093.3","5463","","","","0"
"2021","N8R","2021A0011N8R","Population, 2021","","0","units","0","","1094.1","12733","","","","0"
"2021","N8R","2021A0011N8R","Total private dwellings, 2021","","0","units","0","","1094.2","4455","","","","0"
"2021","N8R","2021A0011N8R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1094.3","4388","","","","0"
"2021","N8S","2021A0011N8S","Population, 2021","","0","units","0","","1095.1","22354","","","","0"
"2021","N8S","2021A0011N8S","Total private dwellings, 2021","","0","units","0","","1095.2","10830","","","","0"
"2021","N8S","2021A0011N8S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1095.3","10473","","","","0"
"2021","N8T","2021A0011N8T","Population, 2021","","0","units","0","","1096.1","17935","","","","0"
"2021","N8T","2021A0011N8T","Total private dwellings, 2021","","0","units","0","","1096.2","8046","","","","0"
"2021","N8T","2021A0011N8T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1096.3","7766","","","","0"
"2021","N8W","2021A0011N8W","Population, 2021","","0","units","0","","1097.1","24057","","","","0"
"2021","N8W","2021A0011N8W","Total private dwellings, 2021","","0","units","0","","1097.2","10072","","","","0"
"2021","N8W","2021A0011N8W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1097.3","9764","","","","0"
"2021","N8X","2021A0011N8X","Population, 2021","","0","units","0","","1098.1","16457","","","","0"
"2021","N8X","2021A0011N8X","Total private dwellings, 2021","","0","units","0","","1098.2","7796","","","","0"
"2021","N8X","2021A0011N8X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1098.3","7303","","","","0"
"2021","N8Y","2021A0011N8Y","Population, 2021","","0","units","0","","1099.1","19254","","","","0"
"2021","N8Y","2021A0011N8Y","Total private dwellings, 2021","","0","units","0","","1099.2","9686","","","","0"
"2021","N8Y","2021A0011N8Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1099.3","9132","","","","0"
"2021","N9A","2021A0011N9A","Population, 2021","","0","units","0","","1100.1","26107","","","","0"
"2021","N9A","2021A0011N9A","Total private dwellings, 2021","","0","units","0","","1100.2","14264","","","","0"
"2021","N9A","2021A0011N9A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1100.3","12567","","","","0"
"2021","N9B","2021A0011N9B","Population, 2021","","0","units","0","","1101.1","19613","","","","0"
"2021","N9B","2021A0011N9B","Total private dwellings, 2021","","0","units","0","","1101.2","8223","","","","0"
"2021","N9B","2021A0011N9B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1101.3","7350","","","","0"
"2021","N9C","2021A0011N9C","Population, 2021","","0","units","0","","1102.1","12538","","","","0"
"2021","N9C","2021A0011N9C","Total private dwellings, 2021","","0","units","0","","1102.2","5838","","","","0"
"2021","N9C","2021A0011N9C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1102.3","5347","","","","0"
"2021","N9E","2021A0011N9E","Population, 2021","","0","units","0","","1103.1","21465","","","","0"
"2021","N9E","2021A0011N9E","Total private dwellings, 2021","","0","units","0","","1103.2","7779","","","","0"
"2021","N9E","2021A0011N9E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1103.3","7578","","","","0"
"2021","N9G","2021A0011N9G","Population, 2021","","0","units","0","","1104.1","20712","","","","0"
"2021","N9G","2021A0011N9G","Total private dwellings, 2021","","0","units","0","","1104.2","6728","","","","0"
"2021","N9G","2021A0011N9G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1104.3","6606","","","","0"
"2021","N9H","2021A0011N9H","Population, 2021","","0","units","0","","1105.1","13173","","","","0"
"2021","N9H","2021A0011N9H","Total private dwellings, 2021","","0","units","0","","1105.2","4737","","","","0"
"2021","N9H","2021A0011N9H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1105.3","4582","","","","0"
"2021","N9J","2021A0011N9J","Population, 2021","","0","units","0","","1106.1","20089","","","","0"
"2021","N9J","2021A0011N9J","Total private dwellings, 2021","","0","units","0","","1106.2","7389","","","","0"
"2021","N9J","2021A0011N9J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1106.3","7262","","","","0"
"2021","N9K","2021A0011N9K","Population, 2021","","0","units","0","","1107.1","2757","","","","0"
"2021","N9K","2021A0011N9K","Total private dwellings, 2021","","0","units","0","","1107.2","862","","","","0"
"2021","N9K","2021A0011N9K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1107.3","854","","","","0"
"2021","N9V","2021A0011N9V","Population, 2021","","0","units","0","","1108.1","21688","","","","0"
"2021","N9V","2021A0011N9V","Total private dwellings, 2021","","0","units","0","","1108.2","8790","","","","0"
"2021","N9V","2021A0011N9V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1108.3","8505","","","","0"
"2021","N9Y","2021A0011N9Y","Population, 2021","","0","units","0","","1109.1","15836","","","","0"
"2021","N9Y","2021A0011N9Y","Total private dwellings, 2021","","0","units","0","","1109.2","6522","","","","0"
"2021","N9Y","2021A0011N9Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1109.3","6210","","","","0"
"2021","P0A","2021A0011P0A","Population, 2021","","0","units","0","","1110.1","17822","","","","0"
"2021","P0A","2021A0011P0A","Total private dwellings, 2021","","0","units","0","","1110.2","14748","","","","0"
"2021","P0A","2021A0011P0A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1110.3","8200","","","","0"
"2021","P0B","2021A0011P0B","Population, 2021","","0","units","0","","1111.1","9589","","","","0"
"2021","P0B","2021A0011P0B","Total private dwellings, 2021","","0","units","0","","1111.2","8951","","","","0"
"2021","P0B","2021A0011P0B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1111.3","4165","","","","0"
"2021","P0C","2021A0011P0C","Population, 2021","","0","units","0","","1112.1","4824","","","","0"
"2021","P0C","2021A0011P0C","Total private dwellings, 2021","","0","units","0","","1112.2","6930","","","","0"
"2021","P0C","2021A0011P0C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1112.3","2210","","","","0"
"2021","P0E","2021A0011P0E","Population, 2021","","0","units","0","","1113.1","3606","","","","0"
"2021","P0E","2021A0011P0E","Total private dwellings, 2021","","0","units","0","","1113.2","3164","","","","0"
"2021","P0E","2021A0011P0E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1113.3","1576","","","","0"
"2021","P0G","2021A0011P0G","Population, 2021","","0","units","0","","1114.1","3553","","","","0"
"2021","P0G","2021A0011P0G","Total private dwellings, 2021","","0","units","0","","1114.2","4048","","","","0"
"2021","P0G","2021A0011P0G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1114.3","1687","","","","0"
"2021","P0H","2021A0011P0H","Population, 2021","","0","units","0","","1115.1","31909","","","","0"
"2021","P0H","2021A0011P0H","Total private dwellings, 2021","","0","units","0","","1115.2","17044","","","","0"
"2021","P0H","2021A0011P0H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1115.3","13308","","","","0"
"2021","P0J","2021A0011P0J","Population, 2021","","0","units","0","","1116.1","20179","","","","0"
"2021","P0J","2021A0011P0J","Total private dwellings, 2021","","0","units","0","","1116.2","9704","","","","0"
"2021","P0J","2021A0011P0J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1116.3","8729","","","","0"
"2021","P0K","2021A0011P0K","Population, 2021","","0","units","0","","1117.1","11456","","","","0"
"2021","P0K","2021A0011P0K","Total private dwellings, 2021","","0","units","0","","1117.2","6383","","","","0"
"2021","P0K","2021A0011P0K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1117.3","5138","","","","0"
"2021","P0L","2021A0011P0L","Population, 2021","","0","units","0","","1118.1","22859","","","","0"
"2021","P0L","2021A0011P0L","Total private dwellings, 2021","","0","units","0","","1118.2","10591","","","","0"
"2021","P0L","2021A0011P0L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1118.3","9157","","","","0"
"2021","P0M","2021A0011P0M","Population, 2021","","0","units","0","","1119.1","49727","","","","0"
"2021","P0M","2021A0011P0M","Total private dwellings, 2021","","0","units","0","","1119.2","24862","","","","0"
"2021","P0M","2021A0011P0M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1119.3","21257","","","","0"
"2021","P0N","2021A0011P0N","Population, 2021","","0","units","0","","1120.1","9435","","","","0"
"2021","P0N","2021A0011P0N","Total private dwellings, 2021","","0","units","0","","1120.2","4472","","","","0"
"2021","P0N","2021A0011P0N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1120.3","4002","","","","0"
"2021","P0P","2021A0011P0P","Population, 2021","","0","units","0","","1121.1","20285","","","","0"
"2021","P0P","2021A0011P0P","Total private dwellings, 2021","","0","units","0","","1121.2","12782","","","","0"
"2021","P0P","2021A0011P0P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1121.3","8819","","","","0"
"2021","P0R","2021A0011P0R","Population, 2021","","0","units","0","","1122.1","12976","","","","0"
"2021","P0R","2021A0011P0R","Total private dwellings, 2021","","0","units","0","","1122.2","8224","","","","0"
"2021","P0R","2021A0011P0R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1122.3","5784","","","","0"
"2021","P0S","2021A0011P0S","Population, 2021","","0","units","0","","1123.1","10170","","","","0"
"2021","P0S","2021A0011P0S","Total private dwellings, 2021","","0","units","0","","1123.2","6839","","","","0"
"2021","P0S","2021A0011P0S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1123.3","4498","","","","0"
"2021","P0T","2021A0011P0T","Population, 2021","","0","units","0","","1124.1","32000","","","","0"
"2021","P0T","2021A0011P0T","Total private dwellings, 2021","","0","units","0","","1124.2","17869","","","","0"
"2021","P0T","2021A0011P0T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1124.3","13593","","","","0"
"2021","P0V","2021A0011P0V","Population, 2021","","0","units","0","","1125.1","22944","","","","0"
"2021","P0V","2021A0011P0V","Total private dwellings, 2021","","0","units","0","","1125.2","9106","","","","0"
"2021","P0V","2021A0011P0V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1125.3","7323","","","","0"
"2021","P0W","2021A0011P0W","Population, 2021","","0","units","0","","1126.1","6454","","","","0"
"2021","P0W","2021A0011P0W","Total private dwellings, 2021","","0","units","0","","1126.2","3903","","","","0"
"2021","P0W","2021A0011P0W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1126.3","2536","","","","0"
"2021","P0X","2021A0011P0X","Population, 2021","","0","units","0","","1127.1","8410","","","","0"
"2021","P0X","2021A0011P0X","Total private dwellings, 2021","","0","units","0","","1127.2","7414","","","","0"
"2021","P0X","2021A0011P0X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1127.3","3365","","","","0"
"2021","P0Y","2021A0011P0Y","Population, 2021","","0","units","0","","1128.1","96","","","","0"
"2021","P0Y","2021A0011P0Y","Total private dwellings, 2021","","0","units","0","","1128.2","226","","","","0"
"2021","P0Y","2021A0011P0Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1128.3","55","","","","0"
"2021","P1A","2021A0011P1A","Population, 2021","","0","units","0","","1129.1","16959","","","","0"
"2021","P1A","2021A0011P1A","Total private dwellings, 2021","","0","units","0","","1129.2","7785","","","","0"
"2021","P1A","2021A0011P1A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1129.3","7432","","","","0"
"2021","P1B","2021A0011P1B","Population, 2021","","0","units","0","","1130.1","33113","","","","0"
"2021","P1B","2021A0011P1B","Total private dwellings, 2021","","0","units","0","","1130.2","16526","","","","0"
"2021","P1B","2021A0011P1B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1130.3","15244","","","","0"
"2021","P1C","2021A0011P1C","Population, 2021","","0","units","0","","1131.1","3371","","","","0"
"2021","P1C","2021A0011P1C","Total private dwellings, 2021","","0","units","0","","1131.2","1197","","","","0"
